hs_Character,hs_Rank_Rich_Nationality,hs_Rank_Rich_NativePlace_Cn,hs_Rank_Rich_NativePlace_En,hs_Rank_Rich_BirthPlace_Cn,hs_Rank_Rich_BirthPlace_En,hs_Rank_Rich_Permanent_Cn,hs_Rank_Rich_Permanent_En,hs_Rank_Rich_Photo,hs_Rank_Rich_Age,hs_Rank_Rich_Gender,hs_Rank_Rich_Education_Cn,hs_Rank_Rich_Education_En,hs_Rank_Rich_School_Cn,hs_Rank_Rich_School_En,hs_Rank_Rich_Year,hs_Rank_Rich_Relations,hs_Rank_Rich_MTime,hs_Rank_Rich_ID,hs_Rank_Rich_ListID,hs_Rank_Rich_Ranking,hs_Rank_Rich_Ranking_Change,hs_Rank_Rich_Wealth,hs_Rank_Rich_Wealth_USD,hs_Rank_Rich_Wealth_Change,hs_Rank_Rich_Certificate,hs_Rank_Rich_ChaName_Cn,hs_Rank_Rich_ChaName_En,hs_Rank_Rich_Cha_ID,hs_Rank_Rich_ComName_Cn,hs_Rank_Rich_ComName_En,hs_Rank_Rich_ComHeadquarters_Cn,hs_Rank_Rich_ComHeadquarters_En,hs_Rank_Rich_Industry_Cn,hs_Rank_Rich_Industry_En,hs_Rank_Rich_Com_ID,hs_RichAndCha
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1980-01-01', 'hs_Character_Age': '44', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 56, 'hs_Character_Fullname_Cn': '汪滔', 'hs_Character_Fullname_En': 'Wang Tao', 'hs_Character_Surname_Cn': '汪', 'hs_Character_Name_Cn': '滔', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Tao', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-浙江-杭州', 'hs_Character_BirthPlace_En': 'China-Zhejiang-Hangzhou', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '香港科技', 'hs_Character_School_En': '香港科技大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27682,208,128,-49,350.0,4930.0,-30%,,汪滔,Wang Tao,56,大疆,DJI,广东深圳,Guangdong,无人机,Drones,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1952-01-01', 'hs_Character_Age': '72', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6495, 'hs_Character_Fullname_Cn': '张和君', 'hs_Character_Fullname_En': 'Zhang Hejun', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '和君', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-浙江-宁波', 'hs_Character_Permanent_En': 'China-Zhejiang-Ningbo', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27683,208,128,77,350.0,4930.0,40%,,张和君,Zhang Hejun,6495,德业股份,Deye Technology,浙江宁波,Zhejiang,电器零部件制造,Electrical machinery ,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1971-01-01', 'hs_Character_Age': '53', 'hs_Character_MTime': '2022-11-07 10:35:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 10217, 'hs_Character_Fullname_Cn': '朱艳', 'hs_Character_Fullname_En': 'Zhu Yan', 'hs_Character_Surname_Cn': '朱', 'hs_Character_Name_Cn': '艳', 'hs_Character_Surname_En': 'Zhu', 'hs_Character_Name_En': 'Yan', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-陕西-渭南', 'hs_Character_BirthPlace_En': 'China-Shaanxi', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,27684,208,131,-3,340.0,4790.0,-7%,,朱艳,Zhu Yan,10217,贝壳,KE,北京,Beijing,房地产服务,Real Estate Service,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1963-01-01', 'hs_Character_Age': '61', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 184, 'hs_Character_Fullname_Cn': '陈志列', 'hs_Character_Fullname_En': 'Chen Zhilie', 'hs_Character_Surname_Cn': '陈', 'hs_Character_Name_Cn': '志列', 'hs_Character_Surname_En': 'Chen', 'hs_Character_Name_En': 'Zhilie', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-江苏-无锡', 'hs_Character_NativePlace_En': 'China-Jiangsu-Wuxi', 'hs_Character_BirthPlace_Cn': '中国-江苏-无锡', 'hs_Character_BirthPlace_En': 'China-Jiangsu-Wuxi', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '西北工业', 'hs_Character_School_En': '西北工大研究生院', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1862, 'hs_Character_Fullname_Cn': '王蓉', 'hs_Character_Fullname_En': 'Wang Rong', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '蓉', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Rong', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,27685,208,132,30,335.0,4720.0,8%,,陈志列、王蓉,Chen Zhilie、Wang Rong,184、1862,研祥,Evoc,广东深圳,Guangdong,特种计算机,Intelligent Devices,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1981-10-05', 'hs_Character_Age': '43', 'hs_Character_MTime': '2020-10-20 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 5223, 'hs_Character_Fullname_Cn': '李想', 'hs_Character_Fullname_En': 'Li Xiang', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/photo/005223_Li_Xiang.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': '', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27686,208,132,-82,335.0,4720.0,-52%,,李想,Li Xiang,5223,理想汽车,Li Auto,北京,Beijing,新能源汽车,E-cars,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1931-07-10', 'hs_Character_Age': '93', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6503, 'hs_Character_Fullname_Cn': '张忠谋', 'hs_Character_Fullname_En': 'Morris Chang Chung-Mou', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '忠谋', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-浙江-宁波', 'hs_Character_NativePlace_En': 'China-Zhejiang-Ningbo', 'hs_Character_BirthPlace_Cn': '中国-浙江-宁波', 'hs_Character_BirthPlace_En': 'China-Zhejiang-Ningbo', 'hs_Character_Permanent_Cn': '中国-台湾-新竹', 'hs_Character_Permanent_En': 'China-Taiwan-Hsinchu', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27687,208,132,142,335.0,4720.0,72%,,张忠谋,Morris Chang Chung-Mou,6503,台积电,TSMC,台湾新竹,Taiwan,半导体,Semiconductors,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1964-09-01', 'hs_Character_Age': '60', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 281, 'hs_Character_Fullname_Cn': '刘金成', 'hs_Character_Fullname_En': 'Liu Jincheng', 'hs_Character_Surname_Cn': '刘', 'hs_Character_Name_Cn': '金成', 'hs_Character_Surname_En': 'Liu', 'hs_Character_Name_En': 'Jincheng', 'hs_Character_Photo': 'https://res.hurun.net/photo/000281_Liu_Jincheng.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-湖北-武汉', 'hs_Character_BirthPlace_En': 'China -Hubei-Wuhan', 'hs_Character_Permanent_Cn': '中国-广东-惠州', 'hs_Character_Permanent_En': 'China-Guangdong-Huizhou', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '武大', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1967-12-01', 'hs_Character_Age': '57', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1886, 'hs_Character_Fullname_Cn': '骆锦红', 'hs_Character_Fullname_En': 'Luo Jinhong', 'hs_Character_Surname_Cn': '骆', 'hs_Character_Name_Cn': '锦红', 'hs_Character_Surname_En': 'Luo', 'hs_Character_Name_En': 'Jinhong', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-广东-惠州', 'hs_Character_BirthPlace_En': 'China-Guangdong-Huizhou', 'hs_Character_Permanent_Cn': '中国-广东-惠州', 'hs_Character_Permanent_En': 'China-Guangdong-Huizhou', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,27688,208,135,-43,330.0,4650.0,-27%,,刘金成、骆锦红,Liu Jincheng、Luo Jinhong,281、1886,亿纬锂能,EVE Energy,广东惠州,Guangdong,锂电池,Lithium Battery,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1967-01-01', 'hs_Character_Age': '57', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 128, 'hs_Character_Fullname_Cn': '张志祥', 'hs_Character_Fullname_En': 'Zhang Zhixiang', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '志祥', 'hs_Character_Surname_En': 'Zhang', 'hs_Character_Name_En': 'Zhixiang', 'hs_Character_Photo': 'https://res.hurun.net/photo/000128_Zhang_Zhixiang.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-浙江-宁波', 'hs_Character_NativePlace_En': 'China-Zhejiang-Ningbo', 'hs_Character_BirthPlace_Cn': '中国-浙江-宁波', 'hs_Character_BirthPlace_En': 'China-Zhejiang-Ningbo', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '浙江工业', 'hs_Character_School_En': '东北大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27689,208,135,11,330.0,4650.0,-1%,,张志祥,Zhang Zhixiang,128,建龙,Jianlong,北京,Beijing,钢铁、矿业、船运,"Steel, Mining, Shipbuilding",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1967-01-01', 'hs_Character_Age': '57', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 104, 'hs_Character_Fullname_Cn': '李革', 'hs_Character_Fullname_En': 'Li Ge', 'hs_Character_Surname_Cn': '李', 'hs_Character_Name_Cn': '革', 'hs_Character_Surname_En': 'Li', 'hs_Character_Name_En': 'Ge', 'hs_Character_Photo': 'https://res.hurun.net/photo/000104_Li_Ge.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-浙江-温州', 'hs_Character_NativePlace_En': 'China-Zhejiang-Wenzhou', 'hs_Character_BirthPlace_Cn': '中国-北京', 'hs_Character_BirthPlace_En': 'China-Beijing', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '美国哥伦比亚大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27690,208,137,-40,325.0,4580.0,-28%,,李革,Li Ge,104,药明康德,Wuxi Pharma Tech,上海浦东,Shanghai,医药,Pharmaceuticals,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6480, 'hs_Character_Fullname_Cn': '林张素娥', 'hs_Character_Fullname_En': 'Lin Chang Su-E', 'hs_Character_Surname_Cn': '林', 'hs_Character_Name_Cn': '张素娥', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-福建-泉州', 'hs_Character_NativePlace_En': 'China-Fujian-Quanzhou', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-台湾-台北', 'hs_Character_Permanent_En': 'China-Taiwan-Taipei', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,27691,208,137,22,325.0,4580.0,3%,,林张素娥,Lin Chang Su-E,6480,联邦,Liberty Times,台湾台北,Taiwan,房地产、金融,"Real Estate, Financial Services",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1962-09-01', 'hs_Character_Age': '62', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 74, 'hs_Character_Fullname_Cn': '史玉柱', 'hs_Character_Fullname_En': 'Shi Yuzhu', 'hs_Character_Surname_Cn': '史', 'hs_Character_Name_Cn': '玉柱', 'hs_Character_Surname_En': 'Shi', 'hs_Character_Name_En': 'Yuzhu', 'hs_Character_Photo': 'https://res.hurun.net/photo/000074_Shi_Yuzhu.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-安徽-蚌阜', 'hs_Character_NativePlace_En': 'China-Anhui-Yu', 'hs_Character_BirthPlace_Cn': '中国-安徽-蚌阜', 'hs_Character_BirthPlace_En': 'China-Anhui-Yu', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '浙大', 'hs_Character_School_En': '深圳大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1833, 'hs_Character_Fullname_Cn': '史静', 'hs_Character_Fullname_En': 'Shi Jing', 'hs_Character_Surname_Cn': '史', 'hs_Character_Name_Cn': '静', 'hs_Character_Surname_En': 'Shi', 'hs_Character_Name_En': 'Jing', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,父女,2024-10-29 12:00:00,27692,208,137,-7,325.0,4580.0,-8%,,史玉柱、史静,Shi Yuzhu、Shi Jing,74、1833,巨人,Giant,上海松江,Shanghai,金融、在线游戏、投资,"Finance, online games, Investments",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1985-06-01', 'hs_Character_Age': '39', 'hs_Character_MTime': '2020-10-20 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 5224, 'hs_Character_Fullname_Cn': '陈天石', 'hs_Character_Fullname_En': 'Chen Tianshi', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': '', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27693,208,140,150,320.0,4510.0,73%,,陈天石,Chen Tianshi,5224,寒武纪,Cambricon,北京,Beijing,人工智能芯片,AI Chips,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1977-11-01', 'hs_Character_Age': '47', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 125, 'hs_Character_Fullname_Cn': '何小鹏', 'hs_Character_Fullname_En': 'He Xiaopeng', 'hs_Character_Surname_Cn': '何', 'hs_Character_Name_Cn': '小鹏', 'hs_Character_Surname_En': 'He', 'hs_Character_Name_En': 'Xiaopeng', 'hs_Character_Photo': 'https://res.hurun.net/photo/000125_He_Xiaopeng.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-湖北-黄石', 'hs_Character_NativePlace_En': 'China-Hubei-Yellowstone', 'hs_Character_BirthPlace_Cn': '中国-湖北-黄石', 'hs_Character_BirthPlace_En': 'China -Hubei - Yellowstone', 'hs_Character_Permanent_Cn': '中国-广东-广州', 'hs_Character_Permanent_En': 'China-Guangdong-Guangzhou', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '华南理工', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27694,208,140,-43,320.0,4510.0,-29%,,何小鹏,He Xiaopeng,125,小鹏汽车,Xpeng Motors,广东广州,Guangdong,新能源汽车,E-cars,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1962-01-01', 'hs_Character_Age': '62', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 113, 'hs_Character_Fullname_Cn': '胡凯军', 'hs_Character_Fullname_En': 'Hu Kaijun', 'hs_Character_Surname_Cn': '胡', 'hs_Character_Name_Cn': '凯军', 'hs_Character_Surname_En': 'Hu', 'hs_Character_Name_En': 'Kaijun', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27695,208,140,-14,320.0,4510.0,-14%,,胡凯军,Hu Kaijun,113,远大,Grand Enterprises,北京,Beijing,医药,Pharmaceuticals,0,
"[{'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1968-03-01', 'hs_Character_Age': '56', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 100, 'hs_Character_Fullname_Cn': '陈金霞', 'hs_Character_Fullname_En': 'Chen Jinxia', 'hs_Character_Surname_Cn': '陈', 'hs_Character_Name_Cn': '金霞', 'hs_Character_Surname_En': 'Chen', 'hs_Character_Name_En': 'Jinxia', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-上海', 'hs_Character_NativePlace_En': 'China-Shanghai', 'hs_Character_BirthPlace_Cn': '中国-上海', 'hs_Character_BirthPlace_En': 'China-Shanghai', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '上财、人大', 'hs_Character_School_En': '上海财经大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27696,208,143,12,315.0,4440.0,-2%,,陈金霞,Chen Jinxia,100,涌金投资,Yongjin,上海浦东,Shanghai,医药、投资,"Pharmaceutical, Investments",0,
"[{'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1962-01-01', 'hs_Character_Age': '62', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 6485, 'hs_Character_Fullname_Cn': '何超琼', 'hs_Character_Fullname_En': 'Pansy Ho Chiu-king', 'hs_Character_Surname_Cn': '何', 'hs_Character_Name_Cn': '超琼', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-澳门', 'hs_Character_NativePlace_En': 'China-Macau', 'hs_Character_BirthPlace_Cn': '中国-香港', 'hs_Character_BirthPlace_En': 'China-Hong Kong', 'hs_Character_Permanent_Cn': '中国-香港', 'hs_Character_Permanent_En': 'China-Hong Kong', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,27697,208,144,21,310.0,4370.0,2%,,何超琼,Pansy Ho Chiu-king,6485,信德、美高梅中国,"Shun Tak, MGM China",香港,Hong Kong,博彩,Gaming,0,
